videoid,contentUrl,duration,page_dir,name
1036358900,https://ak.picdn.net/shutterstock/videos/1036358900/preview/stock-footage-natural-rain-on-leaf-with-beautiful-natural-light.mp4,PT00H00M20S,117501_117550,Natural rain on leaf with beautiful natural light
1055867084,https://ak.picdn.net/shutterstock/videos/1055867084/preview/stock-footage-cabbage-plantation-in-the-field-vegetables-grow-in-a-rows-aerial-view-from-drone.mp4,PT00H00M20S,192401_192450,Cabbage plantation in the field. vegetables grow in a rows. aerial view from drone
1044025315,https://ak.picdn.net/shutterstock/videos/1044025315/preview/stock-footage-tropical-fishes-on-coral-reef-underwater-scene-camiguin-philippines-travel-vacation-concept.mp4,PT00H00M13S,137351_137400,"Tropical fishes on coral reef, underwater scene. camiguin, philippines. travel vacation concept"
30778966,https://ak.picdn.net/shutterstock/videos/30778966/preview/stock-footage-railway-employee-walking-and-talking-on-phone-near-wagons.mp4,PT00H00M15S,199401_199450,Railway employee walking and talking on phone near wagons
1038469394,https://ak.picdn.net/shutterstock/videos/1038469394/preview/stock-footage-evening-autumn-forest-glade-in-a-sunlight-closeup-grass-and-tree-branch-at-the-sunset.mp4,PT00H00M23S,011551_011600,"Evening autumn forest glade in a sunlight, closeup grass and tree branch at the sunset"
1023455707,https://ak.picdn.net/shutterstock/videos/1023455707/preview/stock-footage-three-people-are-working-together-and-discussing-a-contract-in-a-cafe-the-women-and-the-man-in-a.mp4,PT00H00M12S,095151_095200,Three people are working together and discussing a contract in a cafe. the women and the man in a restaurant or a coffee shop are drinking coffee. it is a business meeting. they're hiring a new
6189731,https://ak.picdn.net/shutterstock/videos/6189731/preview/stock-footage-chicken-legs-grilled.mp4,PT00H00M15S,187951_188000,Chicken legs grilled
1008682189,https://ak.picdn.net/shutterstock/videos/1008682189/preview/stock-footage-bird-world-in-nature.mp4,PT00H00M15S,191001_191050,Bird world in nature
3027670,https://ak.picdn.net/shutterstock/videos/3027670/preview/stock-footage-hd-motion-traveling-through-a-tunnel-of-flowing-caustic-patterns-loop.mp4,PT00H00M30S,080051_080100,Hd - motion 468: traveling through a tunnel of flowing caustic patterns(loop).
33299434,https://ak.picdn.net/shutterstock/videos/33299434/preview/stock-footage-closer-look-of-the-shampoo-bottles-on-the-wall-of-a-blue-lighted-shower-room-in-a-hotel.mp4,PT00H00M10S,195801_195850,Closer look of the shampoo bottles on the wall of a blue lighted shower room in a hotel
3260461,https://ak.picdn.net/shutterstock/videos/3260461/preview/stock-footage-leaves-in-cold-winter-forest.mp4,PT00H00M20S,037751_037800,Leaves in cold winter forest.
1023774073,https://ak.picdn.net/shutterstock/videos/1023774073/preview/stock-footage-rubuguri-uganda-january-african-girl-singing-with-her-eyes-closed.mp4,PT00H00M13S,043401_043450,"Rubuguri, uganda - january, 2018: african girl singing with her eyes closed."
1035439694,https://ak.picdn.net/shutterstock/videos/1035439694/preview/stock-footage-checkboxes-with-yes-and-no-symbols-marketing-survey-no-symbol-choice-k-video.mp4,PT00H00M06S,003701_003750,Checkboxes with yes and no symbols. marketing survey. no symbol choice. 4k video
1027753118,https://ak.picdn.net/shutterstock/videos/1027753118/preview/stock-footage-aerial-footage-of-highland-forest-in-clouds.mp4,PT00H00M19S,066851_066900,Aerial footage of highland forest in clouds
17775805,https://ak.picdn.net/shutterstock/videos/17775805/preview/stock-footage-beautiful-young-woman-photographer-hiker-taking-picture-on-the-top-of-a-mountain-peak-when-hiking.mp4,PT00H00M28S,089851_089900,Beautiful young woman photographer hiker taking picture on the top of a mountain peak when hiking and shooting. female traveler photographing landscape of river valley at sunset.
15681652,https://ak.picdn.net/shutterstock/videos/15681652/preview/stock-footage-pregnancy-online-shopping-technology-and-people-concept-happy-pregnant-woman-with-tablet-pc.mp4,PT00H00M12S,191651_191700,"Pregnancy, online shopping, technology and people concept - happy pregnant woman with tablet pc computer and credit card at home"
2998846,https://ak.picdn.net/shutterstock/videos/2998846/preview/stock-footage-wonderful-video-animation-with-moving-particle-object-loop-hd-p.mp4,PT00H00M20S,096401_096450,"Wonderful video animation with moving particle object, loop hd 1080p"
1036776284,https://ak.picdn.net/shutterstock/videos/1036776284/preview/stock-footage-cute-white-houses-with-terracotta-roofs-overlook-a-peaceful-river-in-the-fertile-wine-growing-douro.mp4,PT00H00M08S,117051_117100,Cute white houses with terracotta roofs overlook a peaceful river in the fertile wine growing douro valley in northern portugal on a sunny day.
14720110,https://ak.picdn.net/shutterstock/videos/14720110/preview/stock-footage-flashing-floodlights.mp4,PT00H00M14S,007301_007350,Flashing floodlights
1009915967,https://ak.picdn.net/shutterstock/videos/1009915967/preview/stock-footage-atlanta-november-aerial-dawn-sunrise-view-of-city-skyscrapers-westin-peachtree-plaza-hotel.mp4,PT00H00M23S,105051_105100,Atlanta - november 2017: aerial dawn sunrise view of city skyscrapers westin peachtree plaza hotel business district and peachtree tower ferris wheel atlanta city georgia usa
1035563135,https://ak.picdn.net/shutterstock/videos/1035563135/preview/stock-footage-lanterns-floating-in-night-sky-at-yee-peng-lanna-festival-landmark-destination-travel-of-chiang-mai.mp4,PT00H00M08S,103701_103750,Lanterns floating in night sky at yee peng lanna festival landmark destination travel of chiang mai thailand
1049043229,https://ak.picdn.net/shutterstock/videos/1049043229/preview/stock-footage-a-farmer-woman-puts-blooming-tulips-in-a-box-in-a-greenhouse.mp4,PT00H00M10S,178251_178300,A farmer woman puts blooming tulips in a box in a greenhouse.
1032904775,https://ak.picdn.net/shutterstock/videos/1032904775/preview/stock-footage-referee-throwing-the-puck-to-start-child-hockey-match-and-boys-making-goal-fast.mp4,PT00H00M21S,029051_029100,Referee throwing the puck to start child hockey match and boys making goal fast
21356641,https://ak.picdn.net/shutterstock/videos/21356641/preview/stock-footage-morning-low-waves-on-the-beach-kei-islands.mp4,PT00H00M21S,082951_083000,"Morning low waves on the beach, kei islands."
1024121837,https://ak.picdn.net/shutterstock/videos/1024121837/preview/stock-footage-shower-woman-washing-hair-with-shampoo-on-outside-in-bikini-at-resort-luxury-hotel-on-travel-at.mp4,PT00H00M19S,083701_083750,Shower - woman washing hair with shampoo on outside in bikini at resort luxury hotel on travel at resort overwater bungalow in tahiti. vacation in paradise. girl showering after swimming in lagoon.
19093915,https://ak.picdn.net/shutterstock/videos/19093915/preview/stock-footage--k-passing-klagenfurt-austria-highway-sign-in-the-sunset-d-animation.mp4,PT00H00M09S,038151_038200,4k passing klagenfurt austria highway sign in the sunset 3d animation
1024827101,https://ak.picdn.net/shutterstock/videos/1024827101/preview/stock-footage-young-woman-drinking-from-disposable-glass-and-wiping-mouth-after-meal-cafe.mp4,PT00H00M09S,123301_123350,"Young woman drinking from disposable glass and wiping mouth after meal, cafe"
8084347,https://ak.picdn.net/shutterstock/videos/8084347/preview/stock-footage-los-angeles-california-circa-november-overhead-view-of-traffic-on-busy-freeway-in-downtown.mp4,PT00H00M13S,001051_001100,Los angeles california - circa november 2014.overhead view of traffic on busy freeway in downtown los angeles california - circa november 2014
15629809,https://ak.picdn.net/shutterstock/videos/15629809/preview/stock-footage-fish-fillets-being-placed-in-a-frying-basket-frying-fish-in-fryer-close-up.mp4,PT00H00M14S,027351_027400,"Fish fillets being placed in a frying basket, frying fish in fryer, close up."
8261083,https://ak.picdn.net/shutterstock/videos/8261083/preview/stock-footage-view-of-worker-puts-glue-on-rubber-sole.mp4,PT00H00M29S,130001_130050,View of worker puts glue on rubber sole
1061259790,https://ak.picdn.net/shutterstock/videos/1061259790/preview/stock-footage-establishing-shot-of-peaceful-scenery-of-settlement-in-highland-area-on-foggy-morning-sunrise.mp4,PT00H00M10S,069551_069600,"Establishing shot of peaceful scenery of settlement in highland area on foggy morning. sunrise, mountain village in the fog and everything nice in yellow light - aerial view."
15956986,https://ak.picdn.net/shutterstock/videos/15956986/preview/stock-footage-aerial-view-of-the-pardo-river-in-the-city-of-serrana-in-sao-paulo-state-brazil.mp4,PT00H00M19S,174301_174350,Aerial view of the pardo river in the city of serrana in sao paulo state - brazil
28467238,https://ak.picdn.net/shutterstock/videos/28467238/preview/stock-footage-young-disappointed-woman-chatting-and-becoming-angry-isolated-over-blue.mp4,PT00H00M10S,021101_021150,Young disappointed woman chatting and becoming angry isolated over blue
1011847976,https://ak.picdn.net/shutterstock/videos/1011847976/preview/stock-footage--k-sunset-time-on-trees-or-crowns-of-trees-with-bright-evening-sun-light-and-rays-with-sky.mp4,PT00H00M13S,094101_094150,"4k, sunset time on trees or crowns of trees with bright evening sun light and rays with sky background. abstract leaves with sun flare."
16207405,https://ak.picdn.net/shutterstock/videos/16207405/preview/stock-footage-pedicure-master-put-red-paint-on-the-toenails-of-the-female-cabin-visitor-in-the-salon.mp4,PT00H00M12S,177501_177550,Pedicure master put red paint on the toenails of the female cabin visitor in the salon 
34981177,https://ak.picdn.net/shutterstock/videos/34981177/preview/stock-footage-paddy-field-is-divided-by-stone-walls-in-the-mountains-of-nagasaki-prefecture-japan-without-sounds.mp4,PT00H00M45S,029201_029250,"Paddy field is divided by stone walls in the mountains of nagasaki prefecture, japan. without sounds"
34806373,https://ak.picdn.net/shutterstock/videos/34806373/preview/stock-footage-close-up-shot-of-short-message-service-sms-counter-counting-up.mp4,PT00H00M10S,137451_137500,Close up shot of short message service (sms) counter counting up.
1307032,https://ak.picdn.net/shutterstock/videos/1307032/preview/stock-footage-various-scenes-of-wind-turbines-in-full-hd-video.mp4,PT00H00M48S,136101_136150,Various scenes of wind turbines in full hd video
1030870181,https://ak.picdn.net/shutterstock/videos/1030870181/preview/stock-footage-young-fitness-woman-with-boxing-gloves-practicing-with-a-punching-bag.mp4,PT00H00M11S,142401_142450,Young fitness woman with boxing gloves practicing with a punching bag
1061875021,https://ak.picdn.net/shutterstock/videos/1061875021/preview/stock-footage-dentist-pointing-at-green-screen-display-while-patient-lying-on-dental-chair-man-explaining-using.mp4,PT00H00M15S,129651_129700,Dentist pointing at green screen display while patient lying on dental chair. man explaining using monitor with green chroma key isolated chroma pc key mockup greenscreen display mock-up touchscreen
23595616,https://ak.picdn.net/shutterstock/videos/23595616/preview/stock-footage-shorebreak-blue-waves-at-pacific-ocean-beach-during-stormy-weather.mp4,PT00H00M09S,047701_047750,Shorebreak blue waves at pacific ocean beach during stormy weather
28384132,https://ak.picdn.net/shutterstock/videos/28384132/preview/stock-footage-light-silhouette-of-women-walking-at-dusk-rose-and-lilac-background-slow-motion.mp4,PT00H00M26S,035001_035050,Light silhouette of women walking at dusk – rose and lilac background – slow-motion
1029607940,https://ak.picdn.net/shutterstock/videos/1029607940/preview/stock-footage-hearts-moving-for-love-conceptual.mp4,PT00H00M15S,185901_185950,Hearts moving for love conceptual
19674067,https://ak.picdn.net/shutterstock/videos/19674067/preview/stock-footage-aerial-view-from-barra-da-tijuca-beach-rio-de-janeiro-brazil.mp4,PT00H00M13S,022051_022100,Aerial view from barra da tijuca beach rio de janeiro brazil
1012336628,https://ak.picdn.net/shutterstock/videos/1012336628/preview/stock-footage-time-lapse-blue-sky-clouds.mp4,PT00H00M23S,197201_197250,Time lapse blue sky clouds
1027368590,https://ak.picdn.net/shutterstock/videos/1027368590/preview/stock-footage-multicolored-abstract-holographic-background-trendy-colors-beautiful-bokeh-in-prores.mp4,PT00H00M12S,080901_080950,"Multicolored abstract holographic background, trendy colors, beautiful bokeh in prores."
1018371685,https://ak.picdn.net/shutterstock/videos/1018371685/preview/stock-footage-penang-malaysia-february-vehicles-through-the-toll-plaza-with-electronic-payment-method.mp4,PT00H00M10S,050201_050250,"Penang, malaysia. february 08, 2017. vehicles through the toll plaza with electronic payment method or ""touch 'n' go"" card via the toll plaza."
4466546,https://ak.picdn.net/shutterstock/videos/4466546/preview/stock-footage-burning-candle-with-blue-background.mp4,PT00H00M20S,057801_057850,Burning candle with blue background
1027830608,https://ak.picdn.net/shutterstock/videos/1027830608/preview/stock-footage-bayon-temple-in-archaeological-park-angkor-siamriap-cambodia.mp4,PT00H00M08S,171251_171300,"Bayon temple in archaeological park angkor, siamriap cambodia."
1010614115,https://ak.picdn.net/shutterstock/videos/1010614115/preview/stock-footage-shooting-with-a-quadcopter-review-on-the-football-field.mp4,PT00H00M11S,124351_124400,"Shooting with a quadcopter, review on the football field."
1024852508,https://ak.picdn.net/shutterstock/videos/1024852508/preview/stock-footage-moscow-russia-october-inside-of-moscow-kremlin-russia-day.mp4,PT00H00M27S,055051_055100,"Moscow, russia – october 16, 2018: inside of moscow kremlin, russia (day)"
16581310,https://ak.picdn.net/shutterstock/videos/16581310/preview/stock-footage-hands-of-dj-tweak-controls-on-audio-mixer-in-night-club.mp4,PT00H00M10S,188601_188650,Hands of dj tweak controls on audio mixer in night club. 
1010784491,https://ak.picdn.net/shutterstock/videos/1010784491/preview/stock-footage-golden-shower-or-cassia-fistula-flower-in-the-garden-stock-footage.mp4,PT00H00M09S,018051_018100,"Golden shower or cassia fistula flower in the garden, stock footage"
1051775014,https://ak.picdn.net/shutterstock/videos/1051775014/preview/stock-footage-aerial-view-on-river-natural-landscape-calm-background.mp4,PT00H00M52S,082851_082900,Aerial view on river natural landscape calm background
1038590288,https://ak.picdn.net/shutterstock/videos/1038590288/preview/stock-footage--k-shoot-of-the-rock-formation-near-the-shore-line-of-the-atlantic-beach-new-jersey-usa.mp4,PT00H00M25S,001151_001200,4k shoot of the rock formation near the shore line of the atlantic beach new jersey usa.
1024983092,https://ak.picdn.net/shutterstock/videos/1024983092/preview/stock-footage-mature-businessman-chatting-to-intern-discussing-job-interview-colleagues-having-conversation-in.mp4,PT00H00M09S,190801_190850,Mature businessman chatting to intern discussing job interview colleagues having conversation in office enjoying teamwork
1055937257,https://ak.picdn.net/shutterstock/videos/1055937257/preview/stock-footage-wet-face-of-woman-in-water-in-bathtub-scary-movie-concept-green-colors.mp4,PT00H00M30S,050701_050750,"Wet face of woman in water in bathtub, scary movie concept, green colors"
1053566735,https://ak.picdn.net/shutterstock/videos/1053566735/preview/stock-footage-budapest-hungary-may-restarting-wizz-air-aircraft-after-a-pandemic.mp4,PT00H00M09S,107951_108000,"Budapest, hungary - may 20, 2020: restarting wizz air aircraft after a pandemic"
1039272347,https://ak.picdn.net/shutterstock/videos/1039272347/preview/stock-footage-happy-parents-have-fun-and-raise-their-daughter-during-a-walk-in-the-autumn-forest-slow-motion.mp4,PT00H00M08S,148251_148300,Happy parents have fun and raise their daughter during a walk in the autumn forest. slow motion
22754788,https://ak.picdn.net/shutterstock/videos/22754788/preview/stock-footage-the-dnieper-river-in-the-summer-kiev-kyiv-ukraine.mp4,PT00H00M19S,007301_007350,The dnieper river in the summer. kiev (kyiv). ukraine
16774348,https://ak.picdn.net/shutterstock/videos/16774348/preview/stock-footage-swimming-pool-in-hotel-resort.mp4,PT00H00M24S,132401_132450,Swimming pool in hotel resort
1031150534,https://ak.picdn.net/shutterstock/videos/1031150534/preview/stock-footage-woman-sitting-on-bench-among-urban-space-and-reading-ebook-using-digital-reader-attractive-girl.mp4,PT00H00M31S,148501_148550,Woman sitting on bench among urban space and reading ebook using digital reader. attractive girl with electric kick scooter. 4k slow motion raw video footage 60 fps
1019241409,https://ak.picdn.net/shutterstock/videos/1019241409/preview/stock-footage-casual-wear-successful-entrepreneur-consultant-drinking-tea-coffee-computer-work.mp4,PT00H00M23S,006301_006350,Casual wear successful entrepreneur consultant drinking tea coffee computer work
24914741,https://ak.picdn.net/shutterstock/videos/24914741/preview/stock-footage-close-up-portrait-of-beautiful-young-woman-smiling-hair-blowing-in-wind-outdoors-slow-motion.mp4,PT00H00M14S,177451_177500,Close up portrait of beautiful young woman smiling hair blowing in wind outdoors slow motion
1047271924,https://ak.picdn.net/shutterstock/videos/1047271924/preview/stock-footage-muscat-oman-jan-caucasian-woman-at-sultan-qaboos-grand-mosque-muscat-oman-foreign.mp4,PT00H00M12S,023701_023750,"Muscat, oman - jan 24, 2020: caucasian woman at sultan qaboos grand mosque, muscat, oman. foreign female visitor in abaya enjoying tourist landmark"
1045774759,https://ak.picdn.net/shutterstock/videos/1045774759/preview/stock-footage-bosphorus-bridge-at-night-istanbul-turkey-timelapse-video.mp4,PT00H00M04S,078351_078400,Bosphorus bridge at night istanbul / turkey. timelapse video
18244834,https://ak.picdn.net/shutterstock/videos/18244834/preview/stock-footage-two-red-wine-glasses-at-vineyard-in-italy.mp4,PT00H00M08S,014201_014250,Two red wine glasses at vineyard in italy
1031216984,https://ak.picdn.net/shutterstock/videos/1031216984/preview/stock-footage-squirrel-scavenging-for-food-in-a-parking-lot-in-k.mp4,PT00H00M17S,143601_143650,Squirrel scavenging for food in a parking lot in 4k
1010274332,https://ak.picdn.net/shutterstock/videos/1010274332/preview/stock-footage-kyiv-ukraine-april-kyiv-half-marathon-event-sports-runners-marathon-in-the-city-are.mp4,PT00H00M14S,066951_067000,"Kyiv, ukraine - april 22, 2018: kyiv half marathon event. sports runners marathon in the city are running along the road."
10831502,https://ak.picdn.net/shutterstock/videos/10831502/preview/stock-footage-vilnius-lithuania-may-young-musicians-group-play-classical-music-with-violoncello-and.mp4,PT00H00M16S,118201_118250,"Vilnius, lithuania - may 16, 2015: young musicians group play classical music with violoncello and violin instruments in yard on may 16, 2015 in vilnius, lithuania. static shot. street music day. 4k"
19176934,https://ak.picdn.net/shutterstock/videos/19176934/preview/stock-footage-leaders-of-the-gemini-nasa-mission-talk-about-their-challenges-in-s.mp4,PT00H01M04S,069901_069950,Leaders of the gemini 7 nasa mission talk about their challenges in 1965. (1960s)
1015555369,https://ak.picdn.net/shutterstock/videos/1015555369/preview/stock-footage--s-driver-opens-hood-of-car-and-takes-napkin-out-of-picnic-basket-passenger-hands-lipstick-to.mp4,PT00H00M19S,064401_064450,1950s: driver opens hood of car and takes napkin out of picnic basket. passenger hands lipstick to driver and driver begins writing on napkin with lipstick.
1021502470,https://ak.picdn.net/shutterstock/videos/1021502470/preview/stock-footage-beppu-oita-kyushu-japan-october-umi-jigoku-natural-hot-spring-sea-hell-blue-water.mp4,PT00H00M12S,175951_176000,"Beppu,oita,kyushu,japan - october 15, 2018 :umi jigoku, natural hot spring, sea hell, blue water and hot"
9581312,https://ak.picdn.net/shutterstock/videos/9581312/preview/stock-footage-mangrove-swamps-are-found-in-tropical-and-subtropical-tidal-areas-areas-where-mangal-occurs.mp4,PT00H00M16S,113051_113100,Mangrove swamps are found in tropical and subtropical tidal areas. areas where mangal occurs include estuaries and marine shorelines and estuaries.
32052676,https://ak.picdn.net/shutterstock/videos/32052676/preview/stock-footage-crookneck-at-farmers-market-thanksgiving.mp4,PT00H00M07S,115801_115850,Crookneck at farmers market - thanksgiving
1028623199,https://ak.picdn.net/shutterstock/videos/1028623199/preview/stock-footage-slow-motion-portrait-of-attractive-young-lady-entrepreneur-smiling-looking-at-camera-standing-in.mp4,PT00H00M17S,170351_170400,"Slow motion portrait of attractive young lady entrepreneur smiling looking at camera standing in modern office alone. people, workplace and emotions concept."
1036901615,https://ak.picdn.net/shutterstock/videos/1036901615/preview/stock-footage-young-positive-girl-traveling-around-the-world-in-vintage-camper-van-with-her-puppy-dog-beautiful.mp4,PT00H00M16S,172401_172450,"Young positive girl traveling around the world in vintage camper van with her puppy dog, beautiful traveller woman driving a home on wheels laughing and having fun, adventures travel style"
11866415,https://ak.picdn.net/shutterstock/videos/11866415/preview/stock-footage-a-sculptor-in-a-workshop-rolling-a-ball-of-clay-before-being-cast-in-bronze.mp4,PT00H00M05S,127001_127050,A sculptor in a workshop rolling a ball of clay before being cast in bronze
1027432370,https://ak.picdn.net/shutterstock/videos/1027432370/preview/stock-footage-drone-flight-castle-hohenrechberg-near-goeppingen-in-germany.mp4,PT00H00M21S,102001_102050,Drone flight - castle hohenrechberg near goeppingen in germany
1029459971,https://ak.picdn.net/shutterstock/videos/1029459971/preview/stock-footage-beautiful-sicilian-landscape-mazzarino-caltanissetta-italy-europe.mp4,PT00H00M46S,060351_060400,"Beautiful sicilian landscape, mazzarino, caltanissetta, italy, europe"
11165537,https://ak.picdn.net/shutterstock/videos/11165537/preview/stock-footage-quay-city-of-batumi.mp4,PT00H00M16S,015851_015900,Quay city of batumi 9
1063431124,https://ak.picdn.net/shutterstock/videos/1063431124/preview/stock-footage-side-view-attractive-mixed-race-creative-gen-z-businesswoman-e-learning-on-internet-using-laptop-at.mp4,PT00H00M10S,111651_111700,Side view attractive mixed race creative gen-z businesswoman e-learning on internet using laptop at light trendy cafe.
8895493,https://ak.picdn.net/shutterstock/videos/8895493/preview/stock-footage-grazing-sheep-in-a-pasture.mp4,PT00H00M26S,065351_065400,Grazing sheep in a pasture
1012335821,https://ak.picdn.net/shutterstock/videos/1012335821/preview/stock-footage-corn-field-in-summer.mp4,PT00H00M19S,051451_051500,Corn field in summer
1017155341,https://ak.picdn.net/shutterstock/videos/1017155341/preview/stock-footage-aerial-view-japanese-beach.mp4,PT00H00M26S,077201_077250,Aerial view japanese beach
14242733,https://ak.picdn.net/shutterstock/videos/14242733/preview/stock-footage-portugal-circa-october-chapel-of-bones-ceiling-skeletons-skulls-close-up-tilt-down.mp4,PT00H00M18S,067251_067300,"Portugal - circa october 2015 - chapel of bones ceiling, skeletons, skulls, close up, tilt down, portugal"
1042576414,https://ak.picdn.net/shutterstock/videos/1042576414/preview/stock-footage-raleigh-north-carolina-united-states-the-north-carolina-museum-of-history-in.mp4,PT00H00M17S,023651_023700,"Raleigh , north carolina / united states - 04 01 2019: the north carolina museum of history in downtown raleigh"
1014917821,https://ak.picdn.net/shutterstock/videos/1014917821/preview/stock-footage-raging-mountain-river.mp4,PT00H00M15S,049351_049400,Raging mountain river
1014539246,https://ak.picdn.net/shutterstock/videos/1014539246/preview/stock-footage-miami-beach-united-states-june-aerial-view-of-miami-beach.mp4,PT00H00M15S,104601_104650,"Miami beach, united states - june, 2017: aerial view of miami beach"
1034186135,https://ak.picdn.net/shutterstock/videos/1034186135/preview/stock-footage-view-of-the-mountain-stream.mp4,PT00H00M14S,119751_119800,View of the mountain stream
1042642144,https://ak.picdn.net/shutterstock/videos/1042642144/preview/stock-footage-medium-a-stormy-sea-during-hurricane-michael-destin-fl-usa.mp4,PT00H00M13S,111101_111150,"Medium, a stormy sea during hurricane michael 2018, destin, fl, usa"
10046249,https://ak.picdn.net/shutterstock/videos/10046249/preview/stock-footage-drainage-pipe-and-polluting-the-environment.mp4,PT00H00M10S,000251_000300,Drainage pipe and polluting the environment
1024110314,https://ak.picdn.net/shutterstock/videos/1024110314/preview/stock-footage-aerial-top-down-view-of-a-snowcat-or-snow-groomer-on-a-ski-resort-slope-in-winter.mp4,PT00H00M06S,192351_192400,Aerial top down view of a snowcat or snow groomer on a ski resort slope in winter
1044898450,https://ak.picdn.net/shutterstock/videos/1044898450/preview/stock-footage-detective-or-spy-agent-or-police-inspector-concept-reporter-working-late-at-night-and-proofreading.mp4,PT00H00M34S,096701_096750,Detective or spy agent or police inspector concept.reporter working late at night and proofreading his work
1023317395,https://ak.picdn.net/shutterstock/videos/1023317395/preview/stock-footage-night-traffic-of-seoul-city-at-south-korea-time-lapse-k.mp4,PT00H00M10S,096101_096150,"Night traffic of seoul,city at south korea.time lapse 4k"
1038140798,https://ak.picdn.net/shutterstock/videos/1038140798/preview/stock-footage-two-young-smiling-athletic-european-women-work-out-on-gym-bicycle-machines-during-cardio-training.mp4,PT00H00M23S,130601_130650,"Two young smiling athletic european women work out on gym bicycle machines during cardio training, slow motion."
1033745108,https://ak.picdn.net/shutterstock/videos/1033745108/preview/stock-footage-abstract-low-poly-surface-motion-background-moving-polygonal-plane.mp4,PT00H00M10S,190251_190300,Abstract low poly surface motion background. moving polygonal plane
702397,https://ak.picdn.net/shutterstock/videos/702397/preview/stock-footage-future-depends-on-us.mp4,PT00H00M17S,195601_195650,Future depends on us 
33848701,https://ak.picdn.net/shutterstock/videos/33848701/preview/stock-footage-closeup-of-one-hundred-american-dollar-banknotes-rotate-on-table.mp4,PT00H00M19S,011951_012000,Closeup of one hundred american dollar banknotes rotate on table
1013956364,https://ak.picdn.net/shutterstock/videos/1013956364/preview/stock-footage-skin-treatment-concept-video-using-eye-patches-at-blue-background.mp4,PT00H00M13S,117951_118000,"Skin treatment concept video, using eye patches at blue background"
23823559,https://ak.picdn.net/shutterstock/videos/23823559/preview/stock-footage-schools-of-fish-swimming-among-the-array-of-hard-and-soft-corals-including-giant-pristine-table.mp4,PT00H00M14S,080401_080450,"Schools of fish swimming among the array of hard and soft corals, including giant, pristine table coral, in the indian ocean off the island of pemba, tanzania"
1043587033,https://ak.picdn.net/shutterstock/videos/1043587033/preview/stock-footage-flag-of-mauritius-waving-flag-with-highly-detailed-fabric-texture-seamless-loopable-video.mp4,PT00H00M20S,028301_028350,Flag of mauritius. waving flag with highly detailed fabric texture seamless loopable video. seamless loop with highly detailed fabric texture. loop ready in 4k resolution 2160p 60fps
1027015931,https://ak.picdn.net/shutterstock/videos/1027015931/preview/stock-footage-fresh-corns-lie-on-the-table-k-food-video-close-up-of-fresh-corn-concept-footage-for-the.mp4,PT00H00M10S,110751_110800,Fresh corns lie on the table. 4k. food video. close-up of fresh corn. concept: footage for the recipe
1030984328,https://ak.picdn.net/shutterstock/videos/1030984328/preview/stock-footage-back-view-of-programmer-coding-technologies-on-computer-in-smoky-office-at-night-relaxed-man.mp4,PT00H00M27S,112451_112500,Back view of programmer coding technologies on computer in smoky office at night. relaxed man drinking beer sitting at desk with multiple displays. program development and technology concept.
1015297813,https://ak.picdn.net/shutterstock/videos/1015297813/preview/stock-footage-closeup-face-of-woman-with-amazing-eyes-fashion-beauty-portrait-of-girl-posing-in-the-garden-with.mp4,PT00H00M32S,038251_038300,Closeup face of woman with amazing eyes. fashion beauty portrait of girl posing in the garden with yellow flowers
1023761140,https://ak.picdn.net/shutterstock/videos/1023761140/preview/stock-footage-close-up-woman-collects-a-suitcase-for-rest-in-warm-countries-with-scuba-diving-gear-in-the-sea.mp4,PT00H00M19S,048301_048350,Close-up. woman collects a suitcase for rest in warm countries with scuba diving gear in the sea
1051829227,https://ak.picdn.net/shutterstock/videos/1051829227/preview/stock-footage-portrait-of-girl-lies-in-bed-on-her-stomach-types-on-laptop-keyboard-slow-motion.mp4,PT00H00M11S,188701_188750,"Portrait of girl lies in bed on her stomach, types on laptop keyboard, slow motion"
14343688,https://ak.picdn.net/shutterstock/videos/14343688/preview/stock-footage-loving-parents-with-baby-daughter-using-tablet-on-the-bed.mp4,PT00H00M10S,006901_006950,Loving parents with baby daughter using tablet on the bed
1031812937,https://ak.picdn.net/shutterstock/videos/1031812937/preview/stock-footage-kuala-lumpur-malaysia-november-installation-of-new-national-grid-the-grid-code-is-a-set.mp4,PT00H00M09S,020701_020750,"Kuala lumpur, malaysia november 25 2018 : installation of new national grid, the grid code is a set of technical regulations used by utility companies such as tenaga nasional berhad (tnb) in malaysia."
1043367058,https://ak.picdn.net/shutterstock/videos/1043367058/preview/stock-footage-candles-on-the-water-in-a-buddhist-temple.mp4,PT00H00M08S,133501_133550,Candles on the water in a buddhist temple
1014644411,https://ak.picdn.net/shutterstock/videos/1014644411/preview/stock-footage-untere-schleuse-and-river-aare-thun-jungfrau-region-bernese-oberland-swiss-alps-switzerland.mp4,PT00H00M32S,045951_046000,"Untere schleuse and river aare, thun, jungfrau region, bernese oberland, swiss alps, switzerland, europe"
12803810,https://ak.picdn.net/shutterstock/videos/12803810/preview/stock-footage-pan-shot-showing-snow-peacefully-falling-in-a-frosty-winter-forest-with-trees-covered-with-fluffy.mp4,PT00H00M29S,109301_109350,Pan shot showing snow peacefully falling in a frosty winter forest with trees covered with fluffy snowflakes and rime.
1061707882,https://ak.picdn.net/shutterstock/videos/1061707882/preview/stock-footage-aerial-view-of-country-road-through-autumnal-forest.mp4,PT00H00M24S,181401_181450,Aerial view of country road through autumnal forest
